season,episode,sog_id,tribal_id,castaway_id,castaway,challenge_win_rate,recent_votes_received,majority_vote_rate,has_immunity,is_post_merge,pct_game_elapsed,relative_days,tribe_size,prev_votes_survived,threat_composite,eliminated,challenge_win_pctl,vote_danger_pctl,alliance_signal_pctl,threat_pctl
13,10,11,13011,US0194,Nate,0.2857142857142857,0,0.5,0,0,0.5263157894736842,0.6666666666666666,6,0,0.2721804511278195,0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666
13,10,11,13011,US0195,Candice,0.5,0,0.8,0,0,0.5263157894736842,0.6666666666666666,6,1,0.41789473684210526,0,0.9166666666666666,0.5,0.3333333333333333,0.8333333333333334
13,10,11,13011,US0196,Jonathan,0.5,3,1.0,0,0,0.5263157894736842,0.6666666666666666,6,4,0.5978947368421053,0,0.9166666666666666,1.0,0.75,1.0
13,10,11,13011,US0197,Parvati,0.35714285714285715,0,1.0,0,0,0.5263157894736842,0.6666666666666666,6,0,0.3007518796992481,0,0.5,0.5,0.75,0.4166666666666667
13,10,11,13011,US0198,Adam,0.35714285714285715,0,1.0,0,0,0.5263157894736842,0.6666666666666666,6,0,0.3007518796992481,0,0.5,0.5,0.75,0.4166666666666667
13,11,12,13012,US0194,Nate,0.26666666666666666,0,0.42857142857142855,0,1,0.5789473684210527,0.7333333333333333,9,0,0.28035087719298246,1,0.1111111111111111,0.5,0.1111111111111111,0.1111111111111111
13,11,12,13012,US0195,Candice,0.4666666666666667,0,0.8333333333333334,0,1,0.5789473684210527,0.7333333333333333,9,1,0.4203508771929825,0,0.5,0.5,0.4444444444444444,0.4444444444444444
13,11,12,13012,US0196,Jonathan,0.4666666666666667,4,1.0,0,1,0.5789473684210527,0.7333333333333333,9,5,0.6603508771929825,0,0.5,1.0,0.7777777777777778,1.0
13,11,12,13012,US0197,Parvati,0.3333333333333333,0,1.0,0,1,0.5789473684210527,0.7333333333333333,9,0,0.30701754385964913,0,0.2777777777777778,0.5,0.7777777777777778,0.2777777777777778
13,11,12,13012,US0198,Adam,0.3333333333333333,0,1.0,0,1,0.5789473684210527,0.7333333333333333,9,0,0.30701754385964913,0,0.2777777777777778,0.5,0.7777777777777778,0.2777777777777778
13,11,12,13012,US0199,Sundra,0.6666666666666666,0,0.75,0,1,0.5789473684210527,0.7333333333333333,9,1,0.5003508771929824,0,0.6666666666666666,0.5,0.2777777777777778,0.6666666666666666
13,11,12,13012,US0200,Becky,0.7333333333333333,0,1.0,0,1,0.5789473684210527,0.7333333333333333,9,1,0.5270175438596492,0,0.8888888888888888,0.5,0.7777777777777778,0.8333333333333334
13,11,12,13012,US0201,Ozzy,0.7333333333333333,0,0.75,1,1,0.5789473684210527,0.7333333333333333,9,1,0.5270175438596492,0,0.8888888888888888,0.5,0.2777777777777778,0.8333333333333334
13,11,12,13012,US0202,Yul,0.7333333333333333,0,1.0,0,1,0.5789473684210527,0.7333333333333333,9,0,0.4670175438596491,0,0.8888888888888888,0.5,0.7777777777777778,0.5555555555555556
13,12,13,13013,US0195,Candice,0.4375,0,0.7142857142857143,0,1,0.631578947368421,0.8,8,1,0.42447368421052634,1,0.4375,0.4375,0.125,0.375
13,12,13,13013,US0196,Jonathan,0.4375,3,1.0,0,1,0.631578947368421,0.8,8,5,0.6644736842105263,0,0.4375,0.875,0.875,1.0
13,12,13,13013,US0197,Parvati,0.3125,0,0.8571428571428571,0,1,0.631578947368421,0.8,8,0,0.3144736842105263,0,0.125,0.4375,0.5625,0.125
13,12,13,13013,US0198,Adam,0.375,0,0.8571428571428571,1,1,0.631578947368421,0.8,8,0,0.3394736842105263,0,0.25,0.4375,0.5625,0.25
13,12,13,13013,US0199,Sundra,0.625,0,0.8,0,1,0.631578947368421,0.8,8,1,0.4994736842105263,0,0.625,0.4375,0.3125,0.5
13,12,13,13013,US0200,Becky,0.6875,0,1.0,0,1,0.631578947368421,0.8,8,1,0.5244736842105263,0,0.875,0.4375,0.875,0.75
13,12,13,13013,US0201,Ozzy,0.6875,0,0.8,0,1,0.631578947368421,0.8,8,1,0.5244736842105263,0,0.875,0.4375,0.3125,0.75
13,12,13,13013,US0202,Yul,0.6875,4,1.0,0,1,0.631578947368421,0.8,8,1,0.5244736842105263,0,0.875,1.0,0.875,0.75
13,13,14,13014,US0196,Jonathan,0.3888888888888889,5,1.0,0,1,0.6842105263157895,0.8666666666666667,7,6,0.6608187134502924,1,0.42857142857142855,1.0,0.8571428571428571,1.0
13,13,14,13014,US0197,Parvati,0.3333333333333333,0,0.75,0,1,0.6842105263157895,0.8666666666666667,7,0,0.3385964912280702,0,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.21428571428571427
13,13,14,13014,US0198,Adam,0.3333333333333333,0,0.75,0,1,0.6842105263157895,0.8666666666666667,7,0,0.3385964912280702,0,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.21428571428571427
13,13,14,13014,US0199,Sundra,0.5555555555555556,0,0.8333333333333334,0,1,0.6842105263157895,0.8666666666666667,7,1,0.4874853801169591,0,0.5714285714285714,0.42857142857142855,0.5,0.42857142857142855
13,13,14,13014,US0200,Becky,0.6111111111111112,0,1.0,0,1,0.6842105263157895,0.8666666666666667,7,1,0.5097076023391813,0,0.7857142857142857,0.42857142857142855,0.8571428571428571,0.6428571428571429
13,13,14,13014,US0201,Ozzy,0.6666666666666666,0,0.8333333333333334,1,1,0.6842105263157895,0.8666666666666667,7,1,0.5319298245614035,0,1.0,0.42857142857142855,0.5,0.8571428571428571
13,13,14,13014,US0202,Yul,0.6111111111111112,4,1.0,0,1,0.6842105263157895,0.8666666666666667,7,1,0.5097076023391813,0,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.6428571428571429
13,14,15,13015,US0197,Parvati,0.35,0,0.7777777777777778,0,1,0.7368421052631579,0.9333333333333333,6,0,0.36105263157894735,1,0.3333333333333333,0.4166666666666667,0.25,0.16666666666666666
13,14,15,13015,US0198,Adam,0.3,1,0.7777777777777778,0,1,0.7368421052631579,0.9333333333333333,6,1,0.4010526315789473,0,0.16666666666666666,0.8333333333333334,0.25,0.3333333333333333
13,14,15,13015,US0199,Sundra,0.5,0,0.8571428571428571,0,1,0.7368421052631579,0.9333333333333333,6,1,0.4810526315789474,0,0.5,0.4166666666666667,0.5833333333333334,0.5
13,14,15,13015,US0200,Becky,0.55,0,1.0,0,1,0.7368421052631579,0.9333333333333333,6,1,0.5010526315789474,0,0.6666666666666666,0.4166666666666667,0.9166666666666666,0.6666666666666666
13,14,15,13015,US0201,Ozzy,0.7,0,0.8571428571428571,1,1,0.7368421052631579,0.9333333333333333,6,1,0.5610526315789474,0,1.0,0.4166666666666667,0.5833333333333334,1.0
13,14,15,13015,US0202,Yul,0.6,4,1.0,0,1,0.7368421052631579,0.9333333333333333,6,1,0.5210526315789473,0,0.8333333333333334,1.0,0.9166666666666666,0.8333333333333334
13,15,16,13016,US0198,Adam,0.2857142857142857,1,0.7,0,1,0.7894736842105263,1.0,5,1,0.4111278195488721,1,0.2,0.8,0.2,0.2
13,15,16,13016,US0199,Sundra,0.45454545454545453,2,0.875,0,1,0.7894736842105263,1.0,5,2,0.5386602870813397,0,0.4,1.0,0.5,0.8
13,15,16,13016,US0200,Becky,0.5,0,1.0,0,1,0.7894736842105263,1.0,5,1,0.49684210526315786,0,0.6,0.4,0.9,0.4
13,15,16,13016,US0201,Ozzy,0.7272727272727273,0,0.875,1,1,0.7894736842105263,1.0,5,1,0.5877511961722488,0,1.0,0.4,0.5,1.0
13,15,16,13016,US0202,Yul,0.5454545454545454,0,1.0,0,1,0.7894736842105263,1.0,5,1,0.515023923444976,0,0.8,0.4,0.9,0.6
13,15,17,13017,US0199,Sundra,0.45454545454545453,2,0.8888888888888888,0,1,0.8421052631578947,1.0,4,2,0.5544497607655502,1,0.25,1.0,0.375,0.5
13,15,17,13017,US0200,Becky,0.5,0,1.0,0,1,0.8421052631578947,1.0,4,1,0.5126315789473683,0,0.5,0.375,0.875,0.25
13,15,17,13017,US0201,Ozzy,0.7272727272727273,0,0.8888888888888888,1,1,0.8421052631578947,1.0,4,1,0.6035406698564594,0,1.0,0.375,0.375,1.0
13,15,17,13017,US0202,Yul,0.5454545454545454,1,1.0,0,1,0.8421052631578947,1.0,4,2,0.5908133971291865,0,0.75,0.75,0.875,0.75
14,1,1,14001,US0203,Jessica,0.0,0,0.5,0,0,0.0,0.07142857142857142,10,0,0.0,1,0.55,0.55,0.55,0.55
14,1,1,14001,US0204,Erica,0.0,0,0.5,0,0,0.0,0.07142857142857142,10,0,0.0,0,0.55,0.55,0.55,0.55
14,1,1,14001,US0205,Sylvia,0.0,0,0.5,0,0,0.0,0.07142857142857142,10,0,0.0,0,0.55,0.55,0.55,0.55
14,1,1,14001,US0208,Rita,0.0,0,0.5,0,0,0.0,0.07142857142857142,10,0,0.0,0,0.55,0.55,0.55,0.55
14,1,1,14001,US0209,Anthony,0.0,0,0.5,0,0,0.0,0.07142857142857142,10,0,0.0,0,0.55,0.55,0.55,0.55
14,1,1,14001,US0210,Rocky,0.0,0,0.5,0,0,0.0,0.07142857142857142,10,0,0.0,0,0.55,0.55,0.55,0.55
14,1,1,14001,US0212,Michelle,0.0,0,0.5,0,0,0.0,0.07142857142857142,10,0,0.0,0,0.55,0.55,0.55,0.55
14,1,1,14001,US0214,Mookie,0.0,0,0.5,0,0,0.0,0.07142857142857142,10,0,0.0,0,0.55,0.55,0.55,0.55
14,1,1,14001,US0218,Yau-Man,0.0,0,0.5,0,0,0.0,0.07142857142857142,10,0,0.0,0,0.55,0.55,0.55,0.55
14,1,1,14001,US0221,Earl,0.0,0,0.5,0,0,0.0,0.07142857142857142,10,0,0.0,0,0.55,0.55,0.55,0.55
14,2,2,14002,US0204,Erica,0.0,0,0.0,0,0,0.05555555555555555,0.14285714285714285,9,0,0.016666666666666666,1,0.5555555555555556,0.3888888888888889,0.2222222222222222,0.3888888888888889
14,2,2,14002,US0205,Sylvia,0.0,0,0.0,0,0,0.05555555555555555,0.14285714285714285,9,0,0.016666666666666666,0,0.5555555555555556,0.3888888888888889,0.2222222222222222,0.3888888888888889
14,2,2,14002,US0208,Rita,0.0,1,1.0,0,0,0.05555555555555555,0.14285714285714285,9,1,0.07666666666666666,0,0.5555555555555556,0.8888888888888888,0.7222222222222222,0.8888888888888888
14,2,2,14002,US0209,Anthony,0.0,0,1.0,0,0,0.05555555555555555,0.14285714285714285,9,0,0.016666666666666666,0,0.5555555555555556,0.3888888888888889,0.7222222222222222,0.3888888888888889
14,2,2,14002,US0210,Rocky,0.0,0,0.0,0,0,0.05555555555555555,0.14285714285714285,9,0,0.016666666666666666,0,0.5555555555555556,0.3888888888888889,0.2222222222222222,0.3888888888888889
14,2,2,14002,US0212,Michelle,0.0,0,1.0,0,0,0.05555555555555555,0.14285714285714285,9,0,0.016666666666666666,0,0.5555555555555556,0.3888888888888889,0.7222222222222222,0.3888888888888889
14,2,2,14002,US0214,Mookie,0.0,1,1.0,0,0,0.05555555555555555,0.14285714285714285,9,1,0.07666666666666666,0,0.5555555555555556,0.8888888888888888,0.7222222222222222,0.8888888888888888
14,2,2,14002,US0218,Yau-Man,0.0,1,1.0,0,0,0.05555555555555555,0.14285714285714285,9,1,0.07666666666666666,0,0.5555555555555556,0.8888888888888888,0.7222222222222222,0.8888888888888888
14,2,2,14002,US0221,Earl,0.0,0,1.0,0,0,0.05555555555555555,0.14285714285714285,9,0,0.016666666666666666,0,0.5555555555555556,0.3888888888888889,0.7222222222222222,0.3888888888888889
14,3,3,14003,US0205,Sylvia,0.0,2,0.5,0,0,0.1111111111111111,0.21428571428571427,8,1,0.09333333333333332,1,0.5625,1.0,0.3125,0.8125
14,3,3,14003,US0208,Rita,0.0,1,1.0,0,0,0.1111111111111111,0.21428571428571427,8,1,0.09333333333333332,0,0.5625,0.75,0.8125,0.8125
14,3,3,14003,US0209,Anthony,0.0,0,0.5,0,0,0.1111111111111111,0.21428571428571427,8,0,0.03333333333333333,0,0.5625,0.3125,0.3125,0.3125
14,3,3,14003,US0210,Rocky,0.0,0,0.5,0,0,0.1111111111111111,0.21428571428571427,8,0,0.03333333333333333,0,0.5625,0.3125,0.3125,0.3125
14,3,3,14003,US0212,Michelle,0.0,0,1.0,0,0,0.1111111111111111,0.21428571428571427,8,0,0.03333333333333333,0,0.5625,0.3125,0.8125,0.3125
14,3,3,14003,US0214,Mookie,0.0,1,1.0,0,0,0.1111111111111111,0.21428571428571427,8,1,0.09333333333333332,0,0.5625,0.75,0.8125,0.8125
14,3,3,14003,US0218,Yau-Man,0.0,1,1.0,0,0,0.1111111111111111,0.21428571428571427,8,1,0.09333333333333332,0,0.5625,0.75,0.8125,0.8125
14,3,3,14003,US0221,Earl,0.0,0,0.5,0,0,0.1111111111111111,0.21428571428571427,8,0,0.03333333333333333,0,0.5625,0.3125,0.3125,0.3125
14,4,5,14005,US0207,Liliana,1.0,0,0.5,0,0,0.2222222222222222,0.2857142857142857,8,0,0.4666666666666667,1,0.5625,0.5625,0.5625,0.5625
14,4,5,14005,US0211,Lisi,1.0,0,0.5,0,0,0.2222222222222222,0.2857142857142857,8,0,0.4666666666666667,0,0.5625,0.5625,0.5625,0.5625
14,4,5,14005,US0213,Edgardo,1.0,0,0.5,0,0,0.2222222222222222,0.2857142857142857,8,0,0.4666666666666667,0,0.5625,0.5625,0.5625,0.5625
14,4,5,14005,US0215,Alex,1.0,0,0.5,0,0,0.2222222222222222,0.2857142857142857,8,0,0.4666666666666667,0,0.5625,0.5625,0.5625,0.5625
14,4,5,14005,US0216,Stacy,1.0,0,0.5,0,0,0.2222222222222222,0.2857142857142857,8,0,0.4666666666666667,0,0.5625,0.5625,0.5625,0.5625
14,4,5,14005,US0217,Boo,1.0,0,0.5,0,0,0.2222222222222222,0.2857142857142857,8,0,0.4666666666666667,0,0.5625,0.5625,0.5625,0.5625
14,4,5,14005,US0219,Dreamz,1.0,0,0.5,0,0,0.2222222222222222,0.2857142857142857,8,0,0.4666666666666667,0,0.5625,0.5625,0.5625,0.5625
14,4,5,14005,US0220,Cassandra,1.0,0,0.5,0,0,0.2222222222222222,0.2857142857142857,8,0,0.4666666666666667,0,0.5625,0.5625,0.5625,0.5625
14,5,6,14006,US0208,Rita,0.0,0,0.6666666666666666,0,0,0.2777777777777778,0.35714285714285715,7,1,0.1433333333333333,1,0.5714285714285714,0.42857142857142855,0.5,0.7142857142857143
14,5,6,14006,US0209,Anthony,0.0,3,0.6666666666666666,0,0,0.2777777777777778,0.35714285714285715,7,1,0.1433333333333333,0,0.5714285714285714,1.0,0.5,0.7142857142857143
14,5,6,14006,US0210,Rocky,0.0,0,0.3333333333333333,0,0,0.2777777777777778,0.35714285714285715,7,0,0.08333333333333333,0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.21428571428571427
14,5,6,14006,US0212,Michelle,0.0,0,1.0,0,0,0.2777777777777778,0.35714285714285715,7,0,0.08333333333333333,0,0.5714285714285714,0.42857142857142855,0.9285714285714286,0.21428571428571427
14,5,6,14006,US0214,Mookie,0.0,0,0.6666666666666666,0,0,0.2777777777777778,0.35714285714285715,7,1,0.1433333333333333,0,0.5714285714285714,0.42857142857142855,0.5,0.7142857142857143
14,5,6,14006,US0218,Yau-Man,0.0,0,1.0,0,0,0.2777777777777778,0.35714285714285715,7,1,0.1433333333333333,0,0.5714285714285714,0.42857142857142855,0.9285714285714286,0.7142857142857143
14,5,6,14006,US0221,Earl,0.0,1,0.6666666666666666,0,0,0.2777777777777778,0.35714285714285715,7,1,0.1433333333333333,0,0.5714285714285714,0.8571428571428571,0.5,0.7142857142857143
14,6,7,14007,US0209,Anthony,0.0,5,0.75,0,0,0.3333333333333333,0.42857142857142855,7,2,0.21999999999999997,1,0.2857142857142857,1.0,0.35714285714285715,0.42857142857142855
14,6,7,14007,US0210,Rocky,0.0,0,0.5,0,0,0.3333333333333333,0.42857142857142855,7,0,0.09999999999999999,0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285
14,6,7,14007,US0211,Lisi,0.8888888888888888,1,1.0,0,0,0.3333333333333333,0.42857142857142855,7,1,0.5155555555555555,0,0.7857142857142857,0.8571428571428571,0.7857142857142857,1.0
14,6,7,14007,US0213,Edgardo,0.8888888888888888,0,1.0,0,0,0.3333333333333333,0.42857142857142855,7,0,0.45555555555555555,0,0.7857142857142857,0.42857142857142855,0.7857142857142857,0.7142857142857143
14,6,7,14007,US0214,Mookie,0.0,0,0.75,0,0,0.3333333333333333,0.42857142857142855,7,1,0.15999999999999998,0,0.2857142857142857,0.42857142857142855,0.35714285714285715,0.2857142857142857
14,6,7,14007,US0215,Alex,0.8888888888888888,0,1.0,0,0,0.3333333333333333,0.42857142857142855,7,0,0.45555555555555555,0,0.7857142857142857,0.42857142857142855,0.7857142857142857,0.7142857142857143
14,6,7,14007,US0219,Dreamz,0.8888888888888888,0,1.0,0,0,0.3333333333333333,0.42857142857142855,7,0,0.45555555555555555,0,0.7857142857142857,0.42857142857142855,0.7857142857142857,0.7142857142857143
14,7,8,14008,US0210,Rocky,0.09090909090909091,1,0.6,0,0,0.3888888888888889,0.5,6,1,0.21303030303030304,1,0.25,0.9166666666666666,0.3333333333333333,0.25
14,7,8,14008,US0211,Lisi,0.8181818181818182,1,0.5,0,0,0.3888888888888889,0.5,6,1,0.503939393939394,0,0.75,0.9166666666666666,0.16666666666666666,1.0
14,7,8,14008,US0213,Edgardo,0.8181818181818182,0,1.0,0,0,0.3888888888888889,0.5,6,0,0.44393939393939397,0,0.75,0.4166666666666667,0.8333333333333334,0.6666666666666666
14,7,8,14008,US0214,Mookie,0.09090909090909091,0,0.8,0,0,0.3888888888888889,0.5,6,1,0.21303030303030304,0,0.25,0.4166666666666667,0.5,0.25
14,7,8,14008,US0215,Alex,0.8181818181818182,0,1.0,0,0,0.3888888888888889,0.5,6,0,0.44393939393939397,0,0.75,0.4166666666666667,0.8333333333333334,0.6666666666666666
14,7,8,14008,US0219,Dreamz,0.8181818181818182,0,1.0,0,0,0.3888888888888889,0.5,6,0,0.44393939393939397,0,0.75,0.4166666666666667,0.8333333333333334,0.6666666666666666
14,8,9,14009,US0211,Lisi,0.6923076923076923,2,0.6666666666666666,0,0,0.4444444444444444,0.5714285714285714,5,2,0.5302564102564102,1,0.7,1.0,0.3,1.0
14,8,9,14009,US0213,Edgardo,0.6923076923076923,0,1.0,0,0,0.4444444444444444,0.5714285714285714,5,0,0.41025641025641024,0,0.7,0.5,0.8,0.6
14,8,9,14009,US0214,Mookie,0.07692307692307693,0,0.6666666666666666,0,0,0.4444444444444444,0.5714285714285714,5,1,0.2241025641025641,0,0.2,0.5,0.3,0.2
14,8,9,14009,US0215,Alex,0.6923076923076923,0,1.0,0,0,0.4444444444444444,0.5714285714285714,5,0,0.41025641025641024,0,0.7,0.5,0.8,0.6
14,8,9,14009,US0219,Dreamz,0.6923076923076923,0,1.0,0,0,0.4444444444444444,0.5714285714285714,5,0,0.41025641025641024,0,0.7,0.5,0.8,0.6
14,9,10,14010,US0212,Michelle,0.2857142857142857,0,0.75,0,1,0.5,0.6428571428571429,10,0,0.2642857142857143,1,0.2,0.5,0.35,0.2
14,9,10,14010,US0213,Edgardo,0.7142857142857143,0,1.0,0,1,0.5,0.6428571428571429,10,0,0.4357142857142857,0,0.7,0.5,0.75,0.6
14,9,10,14010,US0214,Mookie,0.07142857142857142,0,0.7142857142857143,0,1,0.5,0.6428571428571429,10,1,0.23857142857142855,0,0.1,0.5,0.2,0.1
14,9,10,14010,US0215,Alex,0.6428571428571429,0,1.0,0,1,0.5,0.6428571428571429,10,0,0.40714285714285714,0,0.55,0.5,0.75,0.5
14,9,10,14010,US0216,Stacy,0.8571428571428571,0,1.0,0,1,0.5,0.6428571428571429,10,0,0.4928571428571429,0,0.8,0.5,0.75,0.8
14,9,10,14010,US0217,Boo,0.9285714285714286,0,1.0,0,1,0.5,0.6428571428571429,10,0,0.5214285714285715,0,0.95,0.5,0.75,0.9
14,9,10,14010,US0218,Yau-Man,0.35714285714285715,0,1.0,0,1,0.5,0.6428571428571429,10,1,0.35285714285714287,0,0.35,0.5,0.75,0.35
14,9,10,14010,US0219,Dreamz,0.6428571428571429,1,1.0,0,1,0.5,0.6428571428571429,10,1,0.4671428571428572,0,0.55,1.0,0.75,0.7
14,9,10,14010,US0220,Cassandra,0.9285714285714286,0,0.0,0,1,0.5,0.6428571428571429,10,1,0.5814285714285714,0,0.95,0.5,0.1,1.0
14,9,10,14010,US0221,Earl,0.35714285714285715,0,0.75,0,1,0.5,0.6428571428571429,10,1,0.35285714285714287,0,0.35,0.5,0.35,0.35
14,10,11,14011,US0213,Edgardo,0.625,0,0.8,0,1,0.5555555555555556,0.7142857142857143,9,0,0.41666666666666663,1,0.6666666666666666,0.4444444444444444,0.6111111111111112,0.5555555555555556
14,10,11,14011,US0214,Mookie,0.0625,0,0.625,0,1,0.5555555555555556,0.7142857142857143,9,1,0.25166666666666665,0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.1111111111111111
14,10,11,14011,US0215,Alex,0.5625,0,1.0,0,1,0.5555555555555556,0.7142857142857143,9,0,0.39166666666666666,0,0.5,0.4444444444444444,0.8888888888888888,0.4444444444444444
14,10,11,14011,US0216,Stacy,0.75,2,1.0,0,1,0.5555555555555556,0.7142857142857143,9,1,0.5266666666666667,0,0.7777777777777778,1.0,0.8888888888888888,0.8888888888888888
14,10,11,14011,US0217,Boo,0.8125,0,0.5,0,1,0.5555555555555556,0.7142857142857143,9,0,0.4916666666666667,0,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.7777777777777778
14,10,11,14011,US0218,Yau-Man,0.375,0,0.8,1,1,0.5555555555555556,0.7142857142857143,9,1,0.3766666666666667,0,0.3333333333333333,0.4444444444444444,0.6111111111111112,0.3333333333333333
14,10,11,14011,US0219,Dreamz,0.5625,1,1.0,0,1,0.5555555555555556,0.7142857142857143,9,1,0.45166666666666666,0,0.5,0.8888888888888888,0.8888888888888888,0.6666666666666666
14,10,11,14011,US0220,Cassandra,0.875,0,0.0,0,1,0.5555555555555556,0.7142857142857143,9,1,0.5766666666666667,0,1.0,0.4444444444444444,0.1111111111111111,1.0
14,10,11,14011,US0221,Earl,0.3125,0,0.6,0,1,0.5555555555555556,0.7142857142857143,9,1,0.3516666666666667,0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.2222222222222222
14,11,12,14012,US0214,Mookie,0.05555555555555555,1,0.5555555555555556,0,1,0.6111111111111112,0.7857142857142857,8,2,0.3255555555555556,1,0.125,0.6875,0.25,0.125
14,11,12,14012,US0215,Alex,0.5555555555555556,0,0.8333333333333334,0,1,0.6111111111111112,0.7857142857142857,8,0,0.40555555555555556,0,0.5625,0.3125,0.75,0.5
14,11,12,14012,US0216,Stacy,0.7777777777777778,2,1.0,1,1,0.6111111111111112,0.7857142857142857,8,1,0.5544444444444445,0,0.9375,0.875,1.0,0.875
14,11,12,14012,US0217,Boo,0.7222222222222222,0,0.6666666666666666,0,1,0.6111111111111112,0.7857142857142857,8,0,0.47222222222222227,0,0.75,0.3125,0.4375,0.75
14,11,12,14012,US0218,Yau-Man,0.3333333333333333,0,0.8333333333333334,0,1,0.6111111111111112,0.7857142857142857,8,1,0.3766666666666667,0,0.3125,0.3125,0.75,0.3125
14,11,12,14012,US0219,Dreamz,0.5555555555555556,1,0.8333333333333334,0,1,0.6111111111111112,0.7857142857142857,8,1,0.4655555555555556,0,0.5625,0.6875,0.75,0.625
14,11,12,14012,US0220,Cassandra,0.7777777777777778,3,0.3333333333333333,0,1,0.6111111111111112,0.7857142857142857,8,2,0.6144444444444445,0,0.9375,1.0,0.125,1.0
14,11,12,14012,US0221,Earl,0.3333333333333333,0,0.6666666666666666,0,1,0.6111111111111112,0.7857142857142857,8,1,0.3766666666666667,0,0.3125,0.3125,0.4375,0.3125
14,12,13,14013,US0215,Alex,0.5,3,0.8571428571428571,0,1,0.6666666666666666,0.8571428571428571,7,1,0.45999999999999996,1,0.5,0.9285714285714286,0.9285714285714286,0.5
14,12,13,14013,US0216,Stacy,0.7,2,0.75,0,1,0.6666666666666666,0.8571428571428571,7,1,0.5399999999999999,0,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.7142857142857143
14,12,13,14013,US0217,Boo,0.75,1,0.75,1,1,0.6666666666666666,0.8571428571428571,7,1,0.56,0,1.0,0.5714285714285714,0.6428571428571429,0.8571428571428571
14,12,13,14013,US0218,Yau-Man,0.3,0,0.7142857142857143,0,1,0.6666666666666666,0.8571428571428571,7,1,0.38,0,0.21428571428571427,0.2857142857142857,0.42857142857142855,0.21428571428571427
14,12,13,14013,US0219,Dreamz,0.5,0,0.8571428571428571,0,1,0.6666666666666666,0.8571428571428571,7,1,0.45999999999999996,0,0.5,0.2857142857142857,0.9285714285714286,0.5
14,12,13,14013,US0220,Cassandra,0.7,3,0.5,0,1,0.6666666666666666,0.8571428571428571,7,2,0.6,0,0.7857142857142857,0.9285714285714286,0.14285714285714285,1.0
14,12,13,14013,US0221,Earl,0.3,0,0.5714285714285714,0,1,0.6666666666666666,0.8571428571428571,7,1,0.38,0,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.21428571428571427
14,13,14,14014,US0216,Stacy,0.6818181818181818,0,0.8,0,1,0.7222222222222222,0.9285714285714286,6,1,0.5493939393939393,1,0.8333333333333334,0.3333333333333333,0.75,0.6666666666666666
14,13,14,14014,US0217,Boo,0.7727272727272727,1,0.8,1,1,0.7222222222222222,0.9285714285714286,6,1,0.5857575757575757,0,1.0,0.75,0.75,0.8333333333333334
14,13,14,14014,US0218,Yau-Man,0.3181818181818182,1,0.75,0,1,0.7222222222222222,0.9285714285714286,6,2,0.46393939393939393,0,0.3333333333333333,0.75,0.5,0.5
14,13,14,14014,US0219,Dreamz,0.45454545454545453,0,0.875,0,1,0.7222222222222222,0.9285714285714286,6,1,0.4584848484848485,0,0.5,0.3333333333333333,1.0,0.3333333333333333
14,13,14,14014,US0220,Cassandra,0.6363636363636364,3,0.6,0,1,0.7222222222222222,0.9285714285714286,6,2,0.5912121212121212,0,0.6666666666666666,1.0,0.16666666666666666,1.0
14,13,14,14014,US0221,Earl,0.2727272727272727,0,0.625,0,1,0.7222222222222222,0.9285714285714286,6,1,0.38575757575757574,0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
14,14,15,14015,US0217,Boo,0.7391304347826086,1,0.6666666666666666,0,1,0.7777777777777778,1.0,5,1,0.5889855072463768,1,1.0,0.8,0.5,1.0
14,14,15,14015,US0218,Yau-Man,0.3333333333333333,5,0.7777777777777778,1,1,0.7777777777777778,1.0,5,3,0.5466666666666666,0,0.4,1.0,0.9,0.6
14,14,15,14015,US0219,Dreamz,0.4583333333333333,0,0.7777777777777778,1,1,0.7777777777777778,1.0,5,1,0.4766666666666667,0,0.6,0.4,0.9,0.4
14,14,15,14015,US0220,Cassandra,0.5833333333333334,0,0.5,0,1,0.7777777777777778,1.0,5,2,0.5866666666666667,0,0.8,0.4,0.2,0.8
14,14,15,14015,US0221,Earl,0.25,0,0.6666666666666666,0,1,0.7777777777777778,1.0,5,1,0.3933333333333333,0,0.2,0.4,0.5,0.2
14,14,16,14016,US0218,Yau-Man,0.3333333333333333,5,0.8,1,1,0.8333333333333334,1.0,4,3,0.5633333333333334,1,0.5,1.0,0.875,0.75
14,14,16,14016,US0219,Dreamz,0.4583333333333333,1,0.8,1,1,0.8333333333333334,1.0,4,2,0.5533333333333333,0,0.75,0.75,0.875,0.5
14,14,16,14016,US0220,Cassandra,0.5833333333333334,0,0.5714285714285714,0,1,0.8333333333333334,1.0,4,2,0.6033333333333334,0,1.0,0.375,0.25,1.0
